C_Class1_2,C_Manuf_Part_Number,C_SKU_Nbr,C_Short_Week,C_sku1,C_Sales_Units,C_sales
021-008-FENCING,UNKNOWN,294895,FW 201935,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",738.0,1717.4000000000015
021-008-FENCING,UNKNOWN,294895,FW 202028,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",908.0,2184.260000000002
021-008-FENCING,UNKNOWN,294895,FW 201901,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",338.0,797.6300000000003
021-008-FENCING,UNKNOWN,294895,FW 201845,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",246.0,560.81
021-008-FENCING,UNKNOWN,294895,FW 202049,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",313.0,810.57
021-008-FENCING,UNKNOWN,294895,FW 201925,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1283.0,3094.8199999999974
021-008-FENCING,UNKNOWN,294895,FW 202050,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",498.0,1248.3200000000006
021-008-FENCING,UNKNOWN,294895,FW 201833,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",813.0,1963.600000000002
021-008-FENCING,UNKNOWN,294895,FW 202011,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1324.0,3229.869999999996
021-008-FENCING,UNKNOWN,294895,FW 201827,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1028.0,2498.400000000001
021-008-FENCING,UNKNOWN,294895,FW 201927,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1348.0,3288.150000000002
021-008-FENCING,UNKNOWN,294895,FW 201909,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1072.0,2371.9400000000023
021-008-FENCING,UNKNOWN,294895,FW 201803,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",392.0,979.2500000000001
021-008-FENCING,UNKNOWN,294895,FW 202042,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",571.0,1453.860000000001
021-008-FENCING,UNKNOWN,294895,FW 201829,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",985.0,2455.410000000003
021-008-FENCING,UNKNOWN,294895,FW 201809,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",740.0,1796.2200000000016
021-008-FENCING,UNKNOWN,294895,FW 202039,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",550.0,1366.1000000000008
021-008-FENCING,UNKNOWN,294895,FW 201911,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1382.0,3108.9399999999964
021-008-FENCING,UNKNOWN,294895,FW 202033,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",872.0,1938.9200000000014
021-008-FENCING,UNKNOWN,294895,FW 201802,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",345.0,865.1100000000005
021-008-FENCING,UNKNOWN,294895,FW 201905,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",542.0,901.2900000000002
021-008-FENCING,UNKNOWN,294895,FW 201808,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",677.0,1697.1800000000012
021-008-FENCING,UNKNOWN,294895,FW 201822,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1184.0,2808.1400000000012
021-008-FENCING,UNKNOWN,294895,FW 201933,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",995.0,2452.1500000000024
021-008-FENCING,UNKNOWN,294895,FW 201913,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1413.0,3438.859999999995
021-008-FENCING,UNKNOWN,294895,FW 201902,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",260.0,614.6400000000002
021-008-FENCING,UNKNOWN,294895,FW 202023,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1342.0,3192.1299999999974
021-008-FENCING,UNKNOWN,294895,FW 201835,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",991.0,2448.050000000001
021-008-FENCING,UNKNOWN,294895,FW 201926,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1354.0,3139.5099999999984
021-008-FENCING,UNKNOWN,294895,FW 201830,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1177.0,2789.6800000000026
021-008-FENCING,UNKNOWN,294895,FW 201940,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",704.0,1602.0700000000008
021-008-FENCING,UNKNOWN,294895,FW 202040,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",626.0,1579.3999999999999
021-008-FENCING,UNKNOWN,294895,FW 201930,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",915.0,2181.7100000000023
021-008-FENCING,UNKNOWN,294895,FW 201929,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1049.0,2586.6800000000007
021-008-FENCING,UNKNOWN,294895,FW 201846,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",267.0,617.74
021-008-FENCING,UNKNOWN,294895,FW 201908,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1073.0,2332.5700000000024
021-008-FENCING,UNKNOWN,294895,FW 202015,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",2170.0,5258.999999999995
021-008-FENCING,UNKNOWN,294895,FW 201828,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1029.0,2567.0700000000024
021-008-FENCING,UNKNOWN,294895,FW 202014,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1893.0,4664.749999999996
021-008-FENCING,UNKNOWN,294895,FW 201904,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",330.0,745.2799999999997
021-008-FENCING,UNKNOWN,294895,FW 201849,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",329.0,775.94
021-008-FENCING,UNKNOWN,294895,FW 201826,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1095.0,2658.680000000002
021-008-FENCING,UNKNOWN,294895,FW 202036,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",749.0,1838.8300000000017
021-008-FENCING,UNKNOWN,294895,FW 202035,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",854.0,2045.640000000002
021-008-FENCING,UNKNOWN,294895,FW 202041,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",594.0,1502.210000000001
021-008-FENCING,UNKNOWN,294895,FW 201945,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",338.0,833.4100000000005
021-008-FENCING,UNKNOWN,294895,FW 202032,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",852.0,2116.360000000003
021-008-FENCING,UNKNOWN,294895,FW 202025,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1065.0,2611.240000000002
021-008-FENCING,UNKNOWN,294895,FW 201937,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",931.0,2192.3700000000013
021-008-FENCING,UNKNOWN,294895,FW 201924,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1274.0,3132.4600000000028
021-008-FENCING,UNKNOWN,294895,FW 201932,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",945.0,2286.260000000001
021-008-FENCING,UNKNOWN,294895,FW 201836,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",780.0,1921.820000000002
021-008-FENCING,UNKNOWN,294895,FW 201903,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",239.0,527.71
021-008-FENCING,UNKNOWN,294895,FW 202019,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1859.0,4585.049999999993
021-008-FENCING,UNKNOWN,294895,FW 202051,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",456.0,1087.4400000000005
021-008-FENCING,UNKNOWN,294895,FW 202101,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",400.0,963.2900000000002
021-008-FENCING,UNKNOWN,294895,FW 201920,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1281.0,3122.599999999993
021-008-FENCING,UNKNOWN,294895,FW 201819,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1409.0,3490.1599999999903
021-008-FENCING,UNKNOWN,294895,FW 201907,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",722.0,1690.3100000000013
021-008-FENCING,UNKNOWN,294895,FW 202043,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",520.0,1334.1900000000012
021-008-FENCING,UNKNOWN,294895,FW 201749,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",120.0,310.1
021-008-FENCING,UNKNOWN,294895,FW 201948,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",211.0,526.3100000000002
021-008-FENCING,UNKNOWN,294895,FW 201817,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1912.0,4719.8599999999915
021-008-FENCING,UNKNOWN,294895,FW 202017,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",2433.0,5847.359999999998
021-008-FENCING,UNKNOWN,294895,FW 202002,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",319.0,785.5100000000001
021-008-FENCING,UNKNOWN,294895,FW 201916,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1712.0,4218.669999999998
021-008-FENCING,UNKNOWN,294895,FW 201912,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1658.0,3721.4499999999907
021-008-FENCING,UNKNOWN,294895,FW 201847,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",347.0,835.2200000000003
021-008-FENCING,UNKNOWN,294895,FW 201841,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",519.0,1295.940000000001
021-008-FENCING,UNKNOWN,294895,FW 202038,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",569.0,1383.4300000000012
021-008-FENCING,UNKNOWN,294895,FW 201947,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",227.0,561.9400000000002
021-008-FENCING,UNKNOWN,294895,FW 201942,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",572.0,1369.090000000001
021-008-FENCING,UNKNOWN,294895,FW 201921,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1573.0,3832.489999999993
021-008-FENCING,UNKNOWN,294895,FW 202052,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",247.0,692.9600000000005
021-008-FENCING,UNKNOWN,294895,FW 201821,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1445.0,3473.7799999999897
021-008-FENCING,UNKNOWN,294895,FW 201807,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",572.0,1268.590000000001
021-008-FENCING,UNKNOWN,294895,FW 201922,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1524.0,3637.3299999999954
021-008-FENCING,UNKNOWN,294895,FW 201842,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",451.0,1126.5200000000004
021-008-FENCING,UNKNOWN,294895,FW 202045,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",429.0,1062.440000000001
021-008-FENCING,UNKNOWN,294895,FW 201848,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",260.0,595.5200000000001
021-008-FENCING,UNKNOWN,294895,FW 201843,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",356.0,879.4100000000008
021-008-FENCING,UNKNOWN,294895,FW 202020,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1862.0,4507.499999999995
021-008-FENCING,UNKNOWN,294895,FW 201931,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1114.0,2628.68
021-008-FENCING,UNKNOWN,294895,FW 201818,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1811.0,4332.929999999995
021-008-FENCING,UNKNOWN,294895,FW 202022,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1016.0,2488.3200000000024
021-008-FENCING,UNKNOWN,294895,FW 201839,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",742.0,1569.820000000002
021-008-FENCING,UNKNOWN,294895,FW 201840,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",678.0,1478.4100000000017
021-008-FENCING,UNKNOWN,294895,FW 202030,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",883.0,2167.3800000000024
021-008-FENCING,UNKNOWN,294895,FW 201936,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1161.0,2745.980000000002
021-008-FENCING,UNKNOWN,294895,FW 201837,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",833.0,1898.7600000000011
021-008-FENCING,UNKNOWN,294895,FW 202034,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1103.0,2531.0100000000016
021-008-FENCING,UNKNOWN,294895,FW 202027,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1013.0,2493.4500000000007
021-008-FENCING,UNKNOWN,294895,FW 201934,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1051.0,2494.510000000002
021-008-FENCING,UNKNOWN,294895,FW 202018,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1951.0,4770.079999999999
021-008-FENCING,UNKNOWN,294895,FW 202102,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",288.0,786.4600000000003
021-008-FENCING,UNKNOWN,294895,FW 201928,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1004.0,2449.050000000001
021-008-FENCING,UNKNOWN,294895,FW 202016,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",2143.0,5294.0400000000045
021-008-FENCING,UNKNOWN,294895,FW 201919,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1275.0,3151.549999999994
021-008-FENCING,UNKNOWN,294895,FW 202006,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",527.0,1330.9800000000007
021-008-FENCING,UNKNOWN,294895,FW 201813,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",1444.0,3373.1999999999935
021-008-FENCING,UNKNOWN,294895,FW 202044,"294895-4""X4"" VERANDA WHT VNL PYRMD POST TOP",349.0,861.7300000000001
021-008-FENCING,UNKNOWN,298741,FW 202007,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1396.0,3627.429999999997
021-008-FENCING,UNKNOWN,298741,FW 201926,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2144.0,5043.969999999996
021-008-FENCING,UNKNOWN,298741,FW 202049,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",819.0,2198.070000000001
021-008-FENCING,UNKNOWN,298741,FW 202035,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1469.0,4000.5899999999992
021-008-FENCING,UNKNOWN,298741,FW 202040,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1569.0,4420.709999999996
021-008-FENCING,UNKNOWN,298741,FW 202011,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2178.0,5520.359999999999
021-008-FENCING,UNKNOWN,298741,FW 202037,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1670.0,4687.829999999996
021-008-FENCING,UNKNOWN,298741,FW 201836,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1274.0,3473.819999999997
021-008-FENCING,UNKNOWN,298741,FW 201810,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1237.0,3239.0999999999976
021-008-FENCING,UNKNOWN,298741,FW 202038,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1450.0,4014.6799999999976
021-008-FENCING,UNKNOWN,298741,FW 201911,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1609.0,4111.359999999995
021-008-FENCING,UNKNOWN,298741,FW 201936,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1546.0,3982.069999999999
021-008-FENCING,UNKNOWN,298741,FW 201809,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",948.0,2650.209999999999
021-008-FENCING,UNKNOWN,298741,FW 201912,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2122.0,5863.099999999992
021-008-FENCING,UNKNOWN,298741,FW 201905,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",949.0,1875.9600000000005
021-008-FENCING,UNKNOWN,298741,FW 201939,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1367.0,3486.1799999999985
021-008-FENCING,UNKNOWN,298741,FW 201851,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",485.0,1089.3200000000004
021-008-FENCING,UNKNOWN,298741,FW 201853,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",201.0,832.2300000000001
021-008-FENCING,UNKNOWN,298741,FW 201910,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1386.0,3505.1099999999974
021-008-FENCING,UNKNOWN,298741,FW 201824,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1765.0,4990.150000000002
021-008-FENCING,UNKNOWN,298741,FW 201815,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2131.0,5177.380000000005
021-008-FENCING,UNKNOWN,298741,FW 201841,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1104.0,2973.1500000000015
021-008-FENCING,UNKNOWN,298741,FW 202013,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",3557.0,9328.90999999999
021-008-FENCING,UNKNOWN,298741,FW 202023,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1895.0,5124.849999999996
021-008-FENCING,UNKNOWN,298741,FW 201917,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2239.0,5761.219999999996
021-008-FENCING,UNKNOWN,298741,FW 201902,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",300.0,839.6200000000001
021-008-FENCING,UNKNOWN,298741,FW 202021,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2819.0,7761.130000000001
021-008-FENCING,UNKNOWN,298741,FW 201921,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2373.0,6322.86000000001
021-008-FENCING,UNKNOWN,298741,FW 202020,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2662.0,7420.369999999995
021-008-FENCING,UNKNOWN,298741,FW 202050,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",905.0,2529.060000000001
021-008-FENCING,UNKNOWN,298741,FW 202048,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",625.0,1865.5800000000006
021-008-FENCING,UNKNOWN,298741,FW 201942,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",837.0,1844.9599999999994
021-008-FENCING,UNKNOWN,298741,FW 201914,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1840.0,4735.069999999998
021-008-FENCING,UNKNOWN,298741,FW 201804,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",372.0,1027.2799999999997
021-008-FENCING,UNKNOWN,298741,FW 201946,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",316.0,921.8699999999998
021-008-FENCING,UNKNOWN,298741,FW 201827,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1542.0,4356.540000000003
021-008-FENCING,UNKNOWN,298741,FW 201923,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2035.0,5072.679999999995
021-008-FENCING,UNKNOWN,298741,FW 202001,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",616.0,1698.4600000000007
021-008-FENCING,UNKNOWN,298741,FW 201929,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1643.0,4625.549999999997
021-008-FENCING,UNKNOWN,298741,FW 202027,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1851.0,5106.57
021-008-FENCING,UNKNOWN,298741,FW 201944,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",347.0,1135.66
021-008-FENCING,UNKNOWN,298741,FW 202046,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",745.0,2087.4700000000007
021-008-FENCING,UNKNOWN,298741,FW 201915,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2470.0,6509.6500000000015
021-008-FENCING,UNKNOWN,298741,FW 201925,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1698.0,4573.529999999997
021-008-FENCING,UNKNOWN,298741,FW 201918,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2457.0,6443.800000000008
021-008-FENCING,UNKNOWN,298741,FW 202033,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2007.0,5339.999999999995
021-008-FENCING,UNKNOWN,298741,FW 201811,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1424.0,4391.049999999994
021-008-FENCING,UNKNOWN,298741,FW 201816,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2213.0,5773.370000000005
021-008-FENCING,UNKNOWN,298741,FW 201818,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2142.0,5853.180000000008
021-008-FENCING,UNKNOWN,298741,FW 202026,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2424.0,5997.529999999997
021-008-FENCING,UNKNOWN,298741,FW 201831,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1505.0,4057.0800000000027
021-008-FENCING,UNKNOWN,298741,FW 202017,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",4126.0,10977.739999999983
021-008-FENCING,UNKNOWN,298741,FW 202022,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2163.0,6075.8499999999985
021-008-FENCING,UNKNOWN,298741,FW 202010,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2224.0,5643.499999999998
021-008-FENCING,UNKNOWN,298741,FW 201802,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",355.0,1184.6599999999999
021-008-FENCING,UNKNOWN,298741,FW 201830,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1463.0,4189.0300000000025
021-008-FENCING,UNKNOWN,298741,FW 202052,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",726.0,2234.709999999999
021-008-FENCING,UNKNOWN,298741,FW 202005,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1338.0,3596.279999999998
021-008-FENCING,UNKNOWN,298741,FW 201907,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1384.0,3379.729999999996
021-008-FENCING,UNKNOWN,298741,FW 201934,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1781.0,4516.619999999995
021-008-FENCING,UNKNOWN,298741,FW 201908,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1503.0,3707.2599999999966
021-008-FENCING,UNKNOWN,298741,FW 202102,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",479.0,1541.0000000000002
021-008-FENCING,UNKNOWN,298741,FW 201803,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",314.0,969.8799999999999
021-008-FENCING,UNKNOWN,298741,FW 201825,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1705.0,4598.700000000004
021-008-FENCING,UNKNOWN,298741,FW 201916,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2281.0,6195.700000000006
021-008-FENCING,UNKNOWN,298741,FW 202006,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1177.0,3099.9399999999973
021-008-FENCING,UNKNOWN,298741,FW 202104,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",655.0,2050.14
021-008-FENCING,UNKNOWN,298741,FW 201951,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",440.0,1106.0799999999997
021-008-FENCING,UNKNOWN,298741,FW 201850,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",350.0,923.0199999999998
021-008-FENCING,UNKNOWN,298741,FW 201919,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2205.0,5585.719999999996
021-008-FENCING,UNKNOWN,298741,FW 201834,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1165.0,3161.550000000002
021-008-FENCING,UNKNOWN,298741,FW 201940,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1110.0,3109.370000000001
021-008-FENCING,UNKNOWN,298741,FW 202028,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1923.0,5083.519999999999
021-008-FENCING,UNKNOWN,298741,FW 201904,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",733.0,1900.3200000000002
021-008-FENCING,UNKNOWN,298741,FW 201801,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",388.0,1092.0099999999998
021-008-FENCING,UNKNOWN,298741,FW 201837,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1079.0,2939.110000000002
021-008-FENCING,UNKNOWN,298741,FW 202030,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2131.0,5463.489999999998
021-008-FENCING,UNKNOWN,298741,FW 201924,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1746.0,4754.739999999997
021-008-FENCING,UNKNOWN,298741,FW 201948,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",470.0,1219.9000000000005
021-008-FENCING,UNKNOWN,298741,FW 202015,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",3743.0,9951.849999999997
021-008-FENCING,UNKNOWN,298741,FW 202004,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",873.0,2226.4400000000005
021-008-FENCING,UNKNOWN,298741,FW 202016,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",3804.0,9919.39
021-008-FENCING,UNKNOWN,298741,FW 201909,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1280.0,3271.4499999999994
021-008-FENCING,UNKNOWN,298741,FW 201832,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1639.0,4550.130000000003
021-008-FENCING,UNKNOWN,298741,FW 201901,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",383.0,1121.38
021-008-FENCING,UNKNOWN,298741,FW 201943,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",576.0,1449.86
021-008-FENCING,UNKNOWN,298741,FW 201829,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1913.0,5538.800000000004
021-008-FENCING,UNKNOWN,298741,FW 201842,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",595.0,1722.3000000000006
021-008-FENCING,UNKNOWN,298741,FW 201822,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1721.0,4879.260000000004
021-008-FENCING,UNKNOWN,298741,FW 202034,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1578.0,4315.729999999998
021-008-FENCING,UNKNOWN,298741,FW 202044,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",920.0,2764.7500000000027
021-008-FENCING,UNKNOWN,298741,FW 201933,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",1679.0,4166.749999999995
021-008-FENCING,UNKNOWN,298741,FW 201806,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",809.0,2404.0099999999984
021-008-FENCING,UNKNOWN,298741,FW 201920,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2085.0,5852.319999999995
021-008-FENCING,UNKNOWN,298741,FW 201751,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",223.0,571.2800000000002
021-008-FENCING,UNKNOWN,298741,FW 202025,"298741-5""X5"" VERANDA WHT VNL PYRMD POST TOP",2375.0,6218.260000000004
