SKU_Nbr,Market_Nbr,Sales_Units,Sales_Dollars
1004091001,0262,168,8708.98
1001360398,0262,2525,17144.169999999995
300810,0262,846,4398.86999999998
1001802084,0262,7986,111395.96999999987
1001283607,0262,463,795.82000000000016
294895,0262,67,162.76999999999998
1001802054,0262,1548,45169.289999999935
283346,0262,53,776.1400000000001
1002454952,0262,40,265.49
1000004887,0262,300,7953.4499999999916
1002625925,0262,1007,975.03999999999985
743748,0262,690,9995.7899999999681
1005011955,0262,452,7823.6000000000158
1002302294,0262,71,602.08000000000015
1002854734,0262,1195,4666.4800000000041
1001802026,0262,5568,70361.440000000031
1000043812,0262,245,21007.100000000006
1001802075,0262,3429,16258.510000000024
1001818260,0262,129,1264.44
1000032541,0262,0,0
536763,0262,375,8336.0600000000013
1000004860,0262,23075,37698.01999999996
1005129729,0262,489,15321.189999999997
1000004889,0262,115,560.26000000000033
1000004824,0262,6661,28523.720000000008
1001802029,0262,3699,53102.939999999988
1000004855,0262,440,1006.79
1001311057,0262,409,453.30000000000007
275484,0262,7010,14511.469999999994
1001101228,0262,803,11607.859999999997
1000005963,0262,1303,16287.650000000027
156676,0262,526,4092.4299999999976
567776,0262,97,1878.1500000000003
298741,0262,424,1160.38
1000004728,0262,13177,105227.20999999999
1000004830,0262,2211,14681.340000000029
155713,0262,1266,9937.7400000000416
1001802034,0262,2200,54241.669999999904
1000012648,0262,842,11585.889999999992
1000004826,0262,7529,34350.989999999889
1000043811,0262,106,1366.8000000000004
1000004870,0262,287,2700.8099999999995
103064,0262,767,8698.7400000000143
1001860786,0262,217,3202.77
1001632258,0262,277,8203.93
347268,0262,5922,45246.589999999975
286503,0262,6,231.87
926009,0262,99,1056.7299999999987
1000004799,0262,4530,92117.089999999807
445789,0262,1636,11661.839999999944
301587,0262,43,236.12999999999997
300829,0262,861,8984.5799999999963
1001283615,0262,133,667.24000000000024
351359,0262,70,497.00000000000006
1001802044,0262,1934,44564.269999999873
1000004891,0262,77,380.45999999999992
1000005962,0262,3106,26334.520000000095
1002185331,0262,1770,5326.2599999999975
1001729059,0262,657,6333.1400000000031
726653,0262,633,8499.6599999999944
1000006311,0262,697,24573.059999999998
1002339005,0262,1254,17908.679999999986
1001283617,0262,67,451.15000000000009
300969,0262,1410,22642.310000000052
1002339009,0262,1222,27329.619999999959
1000004843,0262,375,16536.909999999985
958719,0262,543,6873.1099999999878
149671,0262,649,11645.539999999992
925778,0262,1578,10260.120000000014
323876,0262,145,4351.2300000000005
1000004834,0262,5719,35916.659999999923
482002,0262,35,546.54
1001749849,0262,598,1455.9199999999992
295639,0262,4,19.88
1000006315,0262,669,33320.499999999985
1000006317,0262,430,25609.95999999997
1000013847,0262,107,4927.7
1001802074,0262,2739,35864.710000000043
462296,0262,32,19.900000000000002
256276,0262,15361,186854.53999999951
555983,0262,943,16179.249999999996
300888,0262,1438,9047.0899999999874
1000004798,0262,12492,165174.16000000027
1000006313,0262,1183,44715.779999999882
834001,0262,440,7867.5999999999649
1001802067,0262,787,29811.100000000028
461902,0262,920,8028.8799999999892
351328,0262,354,9089.6899999999969
1001754130,0262,2659,102406.62999999996
1001101224,0262,1818,17697.389999999985
482167,0262,365,2893.5300000000025
1001308713,0262,398,6962.9000000000015
1000040067,0262,419,3707.9599999999919
1001802033,0262,3854,68279.319999999949
1005427985,0262,460,2367.5299999999979
169757,0262,50510,83358.570000000109
466120,0262,534,3172.3400000000029
461443,0262,604,2744.9400000000028
1005519452,0262,10,187.01
1001215929,0262,594,15213.01000000002
1000006310,0262,595,16624.409999999996
218458,0262,29391,136533.72000000003
1001754124,0262,3351,110678.52999999998
925877,0262,134,1439.079999999999
1004183704,0262,775,1511.8299999999992
619375,0262,1990,7033.4700000000012
1001802039,0262,2061,40427.999999999862
497649,0262,69,2063.3700000000008
361419,0262,1673,24971.209999999977
1001802072,0262,7129,66976.2
249148,0262,485,35861.929999999993
149521,0262,792,8356.5599999999886
142085,0262,959,426.5800000000001
1001802076,0262,18001,163966.69999999984
1000004801,0262,201,5175.2500000000009
1000004881,0262,528,8482.0799999999981
461487,0262,840,4661.5800000000017
1004718897,0262,360,24455.920000000002
563923,0262,53,104.16999999999999
1001309188,0262,86,1101.91
219743,0262,623,8511.7799999999916
385069,0262,192,1248.2900000000002
300950,0262,867,6999.3999999999833
1000004838,0262,2399,21767.859999999979
1000004731,0262,7048,85665.309999999983
1002302295,0262,530,7539.1900000000005
354221,0262,1831,12733.960000000014
461653,0262,22,9.16
300896,0262,2127,26025.16000000008
914584,0262,9710,22094.89000000001
1002854737,0262,555,3039.1899999999996
1000043814,0262,37,3499.4000000000005
1001802071,0262,10346,81353.550000000032
1000004821,0262,4328,10274.029999999988
560588,0262,67,7200.2000000000035
1000006309,0262,1247,28366.979999999992
1000004852,0262,763,12986.779999999992
1002854861,0262,1036,5614.65
456583,0262,84,2042.03
1000032455,0262,719,50122.570000000014
905178,0262,1688,15113.670000000002
1002854744,0262,1369,4463.8499999999922
1001860744,0262,555,4938.0900000000011
1001802064,0262,1550,36331.989999999882
300918,0262,858,17486.270000000008
103095,0262,371,8609.03999999998
914335,0262,221,651.06000000000051
386668,0262,25,119.66
445789,0266,732,5988.1099999999824
926009,0266,321,3437.7199999999971
103064,0266,350,3983.3200000000033
1003364757,0266,433,2042.1699999999989
300969,0266,698,13589.740000000067
300810,0266,606,4063.8200000000124
1001283615,0266,175,1425.9099999999976
1001283607,0266,789,1414.4399999999987
1005143521,0266,339,33766.630000000012
1003364761,0266,454,3218.1900000000019
958719,0266,526,7275.4800000000105
219743,0266,155,2781.2500000000009
300896,0266,893,13929.00999999998
834001,0266,164,3395.8299999999963
1001215929,0266,391,11438.410000000025
300853,0266,433,5966.7199999999921
300950,0266,476,4631.5699999999915
743748,0266,322,4212.4700000000075
1003364812,0266,806,2531.96
300888,0266,715,5613.6899999999932
1003364829,0266,322,1617.31
1000040067,0266,117,1133.889999999999
103095,0266,317,7028.4799999999832
300918,0266,350,7984.339999999971
619375,0266,521,2643.7699999999923
925877,0266,157,1691.8699999999983
1005710701,0266,5,477.25000000000006
279388,0266,293,4856.37999999999
300829,0266,418,5625.2099999999991
958751,0266,313,8521.60999999998
925778,0266,745,3305.2899999999909
155713,0266,510,4864.8100000000022
112345,0266,339,7358.1800000000067
103078,0266,407,7043.8899999999958
1001283617,0266,143,1282.8800000000006
354221,0266,383,3021.6499999999974
1000032455,0266,432,17882.81
743748,0268,168,2731.5200000000027
1001754835,0268,3548,40434.69000000001
1001753906,0268,1861,19159.450000000004
300918,0268,133,3096.6700000000019
555450,0268,34,254.05999999999995
958751,0268,107,2941.4299999999948
1000043094,0268,60,730.39
300829,0268,215,2543.1199999999994
155713,0268,243,2227.1200000000022
1002185329,0268,126,326.28999999999991
103078,0268,133,2346.0399999999986
430400,0268,5563,5690.3899999999985
1001283607,0268,70,235.22000000000006
300888,0268,366,2787.6799999999957
926009,0268,29,312.91
1002625925,0268,120,116.38000000000001
1002275158,0268,325,1933.0900000000001
958719,0268,246,3365.3900000000062
103095,0268,204,4637.30999999999
129430,0268,133,680.10000000000014
315412,0268,5591,12061.360000000026
1001311054,0268,357,341.24000000000007
1002341976,0268,177,3714.1500000000019
1001308546,0268,120,2074.6800000000007
219743,0268,97,1331.6599999999989
925778,0268,399,2653.9700000000057
1002185326,0268,304,390.89000000000033
1001749849,0268,880,1846.7800000000009
1000013847,0268,16,804.64
1001215929,0268,260,7190.85999999997
1001753990,0268,1803,20074.949999999997
103064,0268,180,2054.1000000000017
778506,0268,141,1913.4100000000014
1002275152,0268,239,1303.8999999999999
1005427985,0268,92,571.15999999999951
149671,0268,259,4177.0699999999961
300810,0268,354,2011.7600000000066
430792,0268,4803,4354.3499999999985
1002275171,0268,737,2402.5599999999968
112345,0268,140,3118.3699999999944
440626,0268,408,1196.2000000000003
430269,0268,347,4824.4700000000012
1005011955,0268,36,640.77
777683,0268,144,1357.9800000000009
1001753998,0268,1131,18804.709999999974
1002341934,0268,262,3192.2099999999996
1001283617,0268,20,137.79999999999998
1002341955,0268,229,3628.2200000000021
445789,0268,283,2006.1900000000016
1000012648,0268,99,1371.4800000000005
302477,0268,1228,4692.16
1000032455,0268,164,6049.880000000001
1005447571,0268,159,2373.2500000000014
300969,0268,396,7283.2999999999847
1001753914,0268,2005,25093.449999999979
149521,0268,115,1131.2600000000002
1002339010,0268,144,3605.7200000000021
1005447639,0268,106,1748.0900000000001
315110,0268,187,7464.7399999999989
778459,0268,65,1508.9300000000005
1002275150,0268,344,1298.8100000000006
1001753748,0268,4114,31405.55
619375,0268,620,2618.4
1001754832,0268,3925,38861.859999999935
1001753743,0268,9697,62006.010000000031
1002185331,0268,145,477.16999999999996
300896,0268,215,3638.2400000000061
1000040067,0268,86,751.51000000000056
925877,0268,19,205.00999999999991
1002185336,0268,153,648.23999999999978
256276,0268,4802,56328.010000000009
279388,0268,204,2514.7999999999947
1001754130,0268,956,38720.469999999943
834001,0268,65,1388.05
1001283615,0268,36,222.4800000000001
354221,0268,309,2154.4000000000028
257974,0268,2126,36250.929999999993
300853,0268,170,2193.3600000000006
1001753993,0268,1148,14619.340000000007
1001753877,0268,3169,26144.139999999978
1001754831,0268,8182,61146.920000000027
300950,0268,360,3424.3299999999886
1002275158,0272,2026,11700.260000000007
1002275150,0272,2770,11078.420000000006
1001687558,0272,0,0
294895,0272,929,2277.0400000000009
386668,0272,409,2000.9200000000014
1002625925,0272,1795,1746.5200000000004
1001687577,0272,4,13.870000000000001
1002185331,0272,2602,7653.5599999999977
1001687559,0272,5,109.27
565963,0272,967,17383.159999999989
1001676865,0272,1334,40355.929999999971
1001687568,0272,74,1321.16
1004184121,0272,114,4155.7400000000007
385069,0272,1809,11899.909999999962
1005011955,0272,572,10032.630000000021
435997,0272,155,1076.3100000000004
1001724066,0272,88,503.35999999999962
1001687563,0272,92,1156.44
298741,0272,2182,5916.1399999999949
567776,0272,809,15712.449999999984
1002185336,0272,1174,4715.6300000000037
1002275152,0272,1456,7765.0200000000013
301587,0272,977,5463.3000000000029
1000043070,0272,137,13089.269999999986
1000993472,0272,536,16434.109999999968
1001676869,0272,184,5774.5999999999985
249148,0272,2021,151101.03000000003
1001687573,0272,13,175.11
292075,0272,279,14492.689999999997
149671,0272,1816,30219.72000000003
1003131893,0272,94,1276.41
430297,0272,962,23718.369999999948
1001749849,0272,4674,10301.039999999999
1004183704,0272,1955,3853.8600000000151
1001687557,0272,22,153.60000000000005
1002185326,0272,3822,5557.1599999999926
149521,0272,2782,24499.169999999944
283346,0272,1201,20136.319999999963
1000032455,0272,606,22686.489999999998
1001687555,0272,9,294.93
286503,0272,432,15731.319999999989
1000012648,0272,1907,26248.199999999852
1000000560,0272,652,47710.570000000022
563923,0272,18,65.860000000000056
295639,0272,704,3400.8299999999922
1005370861,0272,13,682.84
440928,0272,820,20770.239999999871
1004718703,0272,67,907.04
560588,0272,117,12264.080000000002
256472,0272,361,3916.2000000000021
1001676868,0272,456,14133.810000000012
1005519452,0272,37,707.52000000000021
169757,0272,49005,81595.720000000292
129430,0272,24001,115197.41999999987
1002275171,0272,3200,10976.889999999989
1001687550,0272,29,1675.33
1002185329,0272,2653,5893.08
1001412558,0276,1693,14081.759999999977
1001753935,0276,9041,152757.63000000018
259270,0276,2538,44755.380000000157
1001818260,0276,3810,36622.349999999991
778506,0276,559,7918.170000000001
1001753998,0276,6441,113767.18000000014
1001753827,0276,26646,233009.45000000071
361419,0276,1379,20455.059999999939
1001472073,0276,66,5314.4400000000005
257974,0276,12235,215811.90000000093
185686,0276,13583,15953.849999999986
462296,0276,206,131.20000000000007
1001753993,0276,7779,107184.88000000028
1000032455,0276,1118,44165.959999999977
460219,0276,673,2382.8799999999992
1002185329,0276,2841,6604.4099999999962
1002302295,0276,451,6174.9900000000007
128813,0276,25434,280710.30000000051
567776,0276,38,758.86
128692,0276,20044,185175.71000000075
386668,0276,86,424.44000000000017
294895,0276,181,445.96000000000038
1002302294,0276,818,6723.8200000000015
1001787118,0276,2908,57374.799999999843
466257,0276,46,40.849999999999987
1001787117,0276,2348,70097.649999999965
323876,0276,44,1366.0500000000004
1000012648,0276,1160,16030.889999999938
254576,0276,245,7112.8000000000038
260691,0276,3177,95719.629999999874
430792,0276,37496,34981.259999999966
1002185326,0276,4608,6826.1599999999971
1005011955,0276,792,13920.140000000032
1004718897,0276,696,28812.39
226573,0276,1522,14103.820000000011
260430,0276,1749,49141.249999999789
1001860744,0276,519,4489.0200000000041
167894,0276,9453,99007.209999999992
378739,0276,255,5248.7599999999993
295639,0276,122,595.4100000000002
159091,0276,14536,258134.71000000005
1002341934,0276,2231,27878.629999999986
1001753743,0276,69600,424188.0800000006
1001753869,0276,9781,124700.75000000035
1002341976,0276,980,20197.009999999955
456583,0276,248,6017.5600000000013
260931,0276,1761,84284.87000000001
1000008110,0276,211,8641.1699999999964
301587,0276,34,192.66
1000000560,0276,472,34245.650000000009
129163,0276,1981,78197.070000000109
1001754124,0276,2100,66186.889999999941
149671,0276,1288,21218.950000000026
155393,0276,4932,30508.079999999798
1001787262,0276,2911,58828.479999999887
1002185331,0276,2519,7651.1000000000095
430297,0276,460,11239.219999999987
129093,0276,28842,203953.08000000127
155400,0276,17796,105504.88000000038
1001790455,0276,2478,10220.990000000025
1004183704,0276,1689,3319.340000000012
1001308546,0276,453,7836.8699999999981
1001311054,0276,2976,2810.4300000000012
1001754002,0276,6094,141246.22000000032
264784,0276,1322,39404.149999999972
1000043070,0276,74,6562.7800000000007
466120,0276,808,4313.170000000001
1002341955,0276,1233,20317.909999999989
1001753906,0276,14427,150646.60000000065
1000032541,0276,1225,7920.4500000000007
196088,0276,1565,33558.919999999904
218458,0276,43669,212185.66000000198
155395,0276,13992,59958.470000000081
258132,0276,5734,121990.45000000007
168768,0276,16647,136939.47999999978
315412,0276,11160,23847.4900000002
1001787116,0276,2965,72624.3400000001
1001860786,0276,261,2878.2299999999996
122296,0276,1067,11981.540000000017
1001632258,0276,121,3630.8099999999995
302477,0276,10008,38568.339999999873
430269,0276,638,9354.2099999999973
897671,0276,3512,178008.86000000057
1001753914,0276,12972,167627.57000000068
560588,0276,26,2842.4999999999986
309524,0276,2069,73724.900000000038
1000013893,0276,875,6632.5
411310,0276,12766,119653.13000000025
1001784156,0276,10102,44352.39999999987
559087,0276,497,37986.580000000009
315110,0276,669,26729.199999999979
1001787260,0276,4154,56610.739999999671
1001101224,0276,2411,23481.329999999976
731867,0276,3316,36134.98999999986
249148,0276,387,29847.11999999997
128966,0276,19224,278351.62000000017
385069,0276,191,1236.6100000000006
433183,0276,1243,2496.9200000000005
461448,0276,217,71.57999999999997
1001787264,0276,1735,43744.110000000037
1001787266,0276,1116,45386.25999999998
1002275152,0276,1388,7409.0899999999865
1001754130,0276,2422,89850.749999999854
1001101228,0276,1430,20661.079999999994
1001753990,0276,10284,118834.60999999969
563923,0276,38,143.85
1001749849,0276,3348,7067.1000000000231
129430,0276,21293,83188.989999999874
1002625925,0276,1448,1400.9200000000012
256276,0276,58596,705567.80999999971
149521,0276,1652,14938.410000000029
1002854732,0276,1199,6184.340000000002
460788,0276,155,40.129999999999981
298741,0276,209,617.3599999999999
155399,0276,7387,63891.180000000124
1001753877,0276,25496,205741.65000000008
1002185336,0276,1313,5160.3899999999931
461487,0276,752,3724.1300000000087
1001787119,0276,2081,65176.669999999809
1002275150,0276,2467,9705.0700000000215
461443,0276,985,4081.4300000000162
1001724066,0276,72,411.57999999999964
286503,0276,43,1446.75
430400,0276,49456,50990.679999999928
1000027606,0276,9632,16787.84
1002855788,0276,2369,7417.1200000000135
1000013847,0276,125,3954.39
283346,0276,143,2373.3100000000009
256472,0276,261,2843.8400000000011
1001729059,0276,692,6677.1499999999969
1004091001,0276,40,2398.7999999999997
1000043094,0276,451,5662.8899999999931
565963,0276,54,1014.9100000000001
1004718703,0276,20,277.28
461902,0276,972,7339.2699999999886
1002922383,0276,1151,32621.220000000016
168793,0276,11370,143827.31000000014
914584,0276,19100,43367.200000000186
163613,0276,6034,48830.310000000049
1001753748,0276,26048,191971.35999999865
914649,0276,13300,46382.690000000541
461653,0276,111,46.620000000000012
1001754117,0282,11532,286783.5900000002
1005427985,0282,1720,10659.599999999931
925877,0282,226,2411.0299999999966
695503,0282,6495,267058.62999999989
258132,0282,23679,449775.3299999999
1002185331,0282,5010,15794.720000000008
368253,0282,7525,109778.89000000016
781930,0282,381,2957.35
300888,0282,6964,47655.95999999949
1004718703,0282,68,1373.9300000000003
1004183704,0282,8454,16563.339999999847
1001283615,0282,440,2873.3499999999926
1001771158,0282,12072,360331.10000000068
1001753877,0282,132801,950718.0200000013
441895,0282,1636,48689.209999999664
1004865236,0282,679,12549.69
302477,0282,92724,332906.97999999922
1001754077,0282,25183,542189.55999999982
1001308546,0282,1373,23863.990000000009
260691,0282,36712,1005020.3999999991
1001753869,0282,56588,683557.13999999943
1002922383,0282,2272,66780.849999999991
112942,0282,46749,60760.400000000038
1004718897,0282,1143,58951.21
1001311054,0282,18688,17733.820000000069
169757,0282,1488548,2373559.2799999905
257974,0282,52719,806739.10000000126
300950,0282,4531,39702.669999999649
958719,0282,3083,40615.579999999376
987997,0282,2395,27447.059999999998
435997,0282,545,3735.6300000000056
260931,0282,10030,443846.60000000038
300810,0282,4576,25551.459999999992
897671,0282,4819,234883.24000000008
1005584432,0282,15,74.700000000000017
103078,0282,5201,92062.320000001084
1002185336,0282,2712,10701.029999999995
780834,0282,620,18875.840000000004
1002625925,0282,5130,4973.3000000000029
988020,0282,253,2749.6600000000003
555450,0282,1456,12872.729999999981
1002275152,0282,3397,16697.520000000026
619375,0282,7135,28107.949999999437
1001754825,0282,88981,713717.2300000001
107913,0282,2579,32654.770000000019
461443,0282,4073,14708.000000000031
1001753967,0282,45527,362365.96999999986
103095,0282,3214,71270.179999999964
279388,0282,3733,48586.070000000313
1005011955,0282,2043,35972.699999999575
315412,0282,73125,139839.54999999967
1001754821,0282,141069,885144.53000000154
196088,0282,9991,193737.02999999985
156797,0282,685,5827.6700000000037
411310,0282,65245,551540.47999999952
1000032455,0282,922,29781.689999999995
300969,0282,5601,93506.739999999409
1001724066,0282,184,1052.0499999999993
1001754829,0282,122030,1513928.4600000002
437246,0282,43676,62434.160000000018
1000043070,0282,185,17671.049999999985
354221,0282,7927,61440.270000000528
1001771167,0282,10211,399123.56000000081
1005584724,0282,18,70.839999999999989
1005129729,0282,3157,102491.96999999977
1004153302,0282,46071,372524.1300000003
1001753914,0282,82372,946391.15000000189
1004718833,0282,121,7938.4699999999993
834001,0282,1663,30524.11000000019
988026,0282,6659,68681.119999999937
1001753958,0282,53239,331180.23000000021
259270,0282,14561,229251.14999999962
1001283607,0282,1148,4545.7499999999718
261023,0282,3878,218914.86999999979
256472,0282,2075,21615.5699999999
300853,0282,2977,35359.009999999791
1004153305,0282,30611,302304.32999999973
1004723056,0282,125,1342.5
260430,0282,6408,164814.47999999954
1002275171,0282,8794,26086.58999999996
1002339010,0282,3732,103528.12999999977
1000013893,0282,5,481.05000000000041
1004511031,0282,808,19013.919999999991
351359,0282,693,5456.8600000000015
1001754091,0282,21247,593883.18000000028
1001753827,0282,90579,773752.54000000074
1005584779,0282,9,44.820000000000007
219743,0282,2617,39246.569999999607
1001784156,0282,38736,157553.58999999991
1001753906,0282,75459,702311.45000000065
315110,0282,1450,57875.039999999957
1001753748,0282,120477,828008.84999999928
1002185326,0282,9610,15546.169999999989
1000043094,0282,743,9178.7700000000023
300896,0282,7825,101436.7699999991
1005584486,0282,27,242.45999999999998
256276,0282,258559,2848649.7099999972
440659,0282,144334,151440.50999999998
1001754119,0282,6926,223607.40999999992
1002185329,0282,5608,13662.240000000022
884831,0282,154907,410611.36999999982
351328,0282,1563,48402.819999999985
988017,0282,294,3704.2300000000018
1000032541,0282,1327,6477.94
1005415154,0282,16,874.18000000000006
258552,0282,5754,147364.93999999977
103064,0282,2910,32959.65999999937
1000012648,0282,3377,46649.399999999834
129430,0282,108380,415215.27
1001753998,0282,38065,616222.24999999977
1001754827,0282,133318,1312932.6300000006
1002341934,0282,6439,93102.059999999838
1005584708,0282,5,89.9
1005583847,0282,3,26.94
430269,0282,2267,32793.569999999992
155713,0282,6802,63414.759999998663
1005584816,0282,20,119.60000000000001
777683,0282,1658,15368.79000000001
156676,0282,3915,29178.41
958751,0282,1966,50694.960000000458
1005583839,0282,39,271.52000000000004
1001215929,0282,2559,64559.8099999999
1000000560,0282,1473,107966.43000000012
112345,0282,2743,57812.740000000384
1002275158,0282,3981,19114.049999999996
1001753944,0282,115264,450377.66000000079
129163,0282,14198,509981.31000000017
440542,0282,7560,131315.11999999924
301152,0282,873004,1994444.3200000017
778506,0282,1320,21735.620000000017
743748,0282,2324,33437.520000000186
300918,0282,4089,83487.260000000271
1005584460,0282,29,144.42000000000002
461487,0282,3115,13264.709999999983
1003131893,0282,-2,-29.350000000000016
1005583844,0282,8,55.84
466120,0282,2628,17129.070000000022
1000040067,0282,1738,15370.580000000027
445789,0282,8977,63987.549999999486
1004184121,0282,75,2743.2500000000009
1001754013,0282,22675,313349.08999999997
1005584802,0282,5,49.900000000000006
1001283617,0282,323,2417.9799999999973
1000013847,0282,11807,166638.06000000003
1000027606,0282,132,604.74
738111,0282,3803,174036.59999999858
1004153318,0282,46912,559347.76000000071
1001754002,0282,26043,548372.28999999992
926009,0282,490,5221.8499999999913
536763,0282,5522,119442.87999999974
440572,0282,2068,60476.669999999955
1005584700,0282,18,215.64000000000001
1004153301,0282,19127,118918.30999999991
440539,0282,4415,44929.289999999775
1001754095,0282,16903,276375.01
1001753988,0282,8405,93394.1000000003
1001754110,0282,10442,207393.40999999913
1001753849,0282,600454,2766075.3699999959
1002275150,0282,7031,25919.840000000004
430792,0282,240715,235582.76000000007
447663,0282,28759,55886.210000000036
726653,0282,2859,41001.699999999968
925778,0282,8063,55793.720000000147
1002341955,0282,4666,82833.599999999846
460219,0282,2836,9058.8100000000322
1001753972,0282,21213,158768.70999999926
1001753960,0282,68205,378321.12999999936
1005447639,0282,1627,26081.119999999959
1005584404,0282,17,271.65999999999997
128619,0282,2383,80333.65
1002341976,0282,4039,97859.69999999991
1001754072,0282,17866,322283.2899999998
917371,0282,289,902.53999999999894
1004153327,0282,38113,631016.80000000016
1001753993,0282,33196,413855.52999999939
133979,0282,5984,82961.110000000073
1005447571,0282,2134,29819.920000000151
300829,0282,4350,46701.010000000329
430400,0282,194471,225730.76999999981
1001753935,0282,45922,691392.95000000019
918460,0282,202,595.47000000000014
914335,0282,2515,7379.94000000002
1001753990,0282,42476,450978.76999999984
1001753743,0282,213642,1202434.4199999995
294895,0300,159,391.52000000000027
1001308546,0300,162,2798.6800000000003
430400,0300,16232,16335.900000000009
254576,0300,163,4565.7500000000009
385069,0300,102,695.58000000000027
1001101228,0300,297,4369.17
149521,0300,929,8320.7200000000084
1000032455,0300,471,23315.460000000003
1002341955,0300,780,12717.720000000005
1001860786,0300,112,1656.95
456583,0300,61,1498.9099999999999
1005011955,0300,232,4110.2099999999973
256472,0300,33,362.34000000000015
1001749849,0300,747,1839.4399999999989
1002341934,0300,1000,12333.730000000003
1002185331,0300,830,2499.02
1001101224,0300,913,8950.090000000002
563923,0300,8,31.76
1003131893,0300,15,202.70000000000002
1002625925,0300,710,687.7399999999999
778506,0300,79,1114.8300000000002
430792,0300,10629,9762.8599999999988
1000012648,0300,454,6091.1099999999979
1002855788,0300,474,1541.4000000000003
283346,0300,183,3027.1100000000019
1005710701,0300,2,199.96
1002185336,0300,370,1512.6200000000008
1001724066,0300,25,137.23
1002185329,0300,754,1784.8800000000008
1004718897,0300,84,4713.4999999999982
1002854732,0300,249,1375.38
295639,0300,76,372.74000000000007
914649,0300,4786,16569.809999999965
1002302295,0300,72,1057.58
1000043094,0300,91,1143.1799999999998
1001729059,0300,203,2022.94
1004183704,0300,557,1096.3500000000006
249148,0300,222,16350.379999999997
1002148314,0300,3434,19949.949999999997
1001632258,0300,49,1422.2299999999993
386668,0300,151,737.71000000000026
298741,0300,207,568.44000000000062
1002341976,0300,371,7611.9000000000024
1002275152,0300,205,1086.17
560588,0300,22,2376.3399999999997
286503,0300,32,1145.2600000000002
559087,0300,188,12402.079999999998
575190,0300,52,1552.93
1000000560,0300,197,13822.460000000001
1002185326,0300,1363,2113.4100000000003
301587,0300,40,230.62
1001860744,0300,207,1840.0000000000005
1001818260,0300,859,8430.02
315110,0300,183,7113.9500000000007
1004184121,0300,12,428.84999999999997
378739,0300,42,882.96999999999991
905178,0300,592,5346.76
1002275150,0300,688,2766.0900000000006
567776,0300,36,705.34999999999991
433183,0300,152,300.3
914584,0300,4969,11301.029999999984
430269,0300,406,5832.2200000000021
149671,0300,543,8678.29
323876,0300,46,1339.59
1000008110,0300,160,6494.3700000000008
1001311054,0300,471,445.26000000000016
1000013847,0300,98,3181.1400000000003
1002302294,0300,171,1412.8600000000004
1000043070,0300,37,3336.44
777683,0300,446,3690.5200000000013
565963,0300,63,1195.1100000000001
1001412558,0300,615,5133.3300000000017
430297,0300,165,3946.2900000000004
112345,0302,152,3433.9799999999955
958719,0302,216,2714.3800000000015
1001753993,0302,664,9261.3000000000065
824670,0302,2434,6935.0500000000029
1001753827,0302,2330,22948.869999999984
1005447571,0302,122,2039.5400000000002
226587,0302,124,1985.52
1001283607,0302,144,592.47000000000082
1000043094,0302,75,852.68000000000018
1001786885,0302,831,14460.680000000004
338538,0302,114,2819.55
279388,0302,327,3971.3099999999909
257974,0302,1658,27544.920000000086
1001311054,0302,435,402.61999999999995
1005447639,0302,49,866.03999999999985
1001786869,0302,432,12306.410000000009
1005011955,0302,25,432.01
103064,0302,213,2420.9100000000021
1003933835,0302,22,832.2
834001,0302,24,411.26999999999987
1001786870,0302,234,9025.0700000000033
1002806939,0302,5,77.4
1001753877,0302,4010,37820.200000000019
1000032455,0302,258,17861.56
1003933833,0302,47,534.8599999999999
1001753990,0302,709,8624.440000000006
461902,0302,458,4093.9099999999989
1002185329,0302,630,1326.2099999999987
1001753748,0302,3894,30317.770000000004
1001786883,0302,397,9292.7799999999952
619375,0302,518,2307.3500000000017
1003933836,0302,18,334.43999999999988
466257,0302,13,11.57
466120,0302,274,1473.9300000000005
1002341934,0302,462,7510.2399999999971
1001754821,0302,3093,23746.309999999958
1002341955,0302,399,8329.96
1002275171,0302,549,1780.3899999999985
1001754827,0302,2433,25921.399999999976
445789,0302,720,6056.0799999999763
1002185326,0302,1175,1772.9300000000007
461487,0302,638,3286.9499999999925
1002275152,0302,206,1239.4899999999998
1001308546,0302,14,249.13
258552,0302,300,8371.1200000000026
1004865236,0302,117,3881.4800000000005
300950,0302,471,4364.3300000000127
1000032541,0302,868,3798.1899999999996
1001753743,0302,8064,53402.350000000071
430792,0302,2749,3646.3900000000021
103078,0302,217,3844.5699999999974
1002625925,0302,399,378.11000000000013
1001753998,0302,611,10201.380000000006
354221,0302,557,4609.4500000000126
258132,0302,1424,27885.750000000022
315110,0302,162,6521.0599999999968
1000012648,0302,71,986.46
1001749849,0302,365,836.15999999999974
1001786882,0302,461,7799.47
1001786863,0302,515,7095.7299999999987
777683,0302,93,851.70999999999992
300918,0302,301,6447.7100000000073
1001753914,0302,3077,42900.440000000031
1002955260,0302,13,1151.74
1001753906,0302,2997,33649.79
460788,0302,2,0.47
1003933837,0302,9,204.83000000000004
302477,0302,1148,5176.62
262313,0302,97,2962.6800000000003
925877,0302,21,226.58999999999989
958751,0302,92,2506.56
440659,0302,5485,7441.7399999999934
461653,0302,3,1.23
1002275150,0302,382,1528.4500000000003
1002806941,0302,11,392.40999999999997
460219,0302,1096,3896.4600000000128
1001754130,0302,267,10304.159999999991
351636,0302,312,4556.0000000000009
1002185331,0302,555,1643.4099999999974
